SaleID,price
150146,6745.3906
150147,1013.11774
150148,2303.0217
150149,768.98413
150150,3670.6125
150151,7262.313
150152,610.60675
150153,960.3543
150154,18912.592
150155,2933.5686
150156,363.8525
150157,5414.2993
150158,1188.2921
150159,11477.539
150160,46743.41
150161,867.5374
150162,792.17474
150163,747.9352
150164,5343.2817
150165,3907.9402
150166,7253.7305
150167,2459.5742
150168,4578.5244
150169,2143.0906
150170,3390.825
150171,3923.9744
150172,1855.4973
150173,6066.9634
150174,2865.625
150175,645.4294
150176,22695.41
150177,214.26326
150178,2098.1997
150179,3438.119
150180,1024.1837
150181,1511.1566
150182,6061.1553
150183,922.16693
150184,781.2901
150185,8981.885
150186,2670.558
150187,16549.83
150188,2711.6204
150189,4924.604
150190,5749.79
150191,140.7655
150192,1757.0823
150193,3500.2288
150194,15176.784
150195,818.7537
150196,17638.732
150197,3278.856
150198,4169.4023
150199,2990.0427
150200,2248.6172
150201,10343.596
150202,2116.669
150203,463.50314
150204,3552.1223
150205,1036.0095
150206,12896.366
150207,1288.8413
150208,1305.329
150209,2046.3264
150210,6311.3164
150211,10414.102
150212,10226.491
150213,1228.4349
150214,4376.418
150215,152.28062
150216,25732.816
150217,2635.5054
150218,11353.899
150219,10879.255
150220,1972.4299
150221,8817.258
150222,991.7648
150223,3899.3462
150224,695.35046
150225,841.21466
150226,5087.564
150227,697.60834
150228,878.46484
150229,776.86017
150230,5379.909
150231,737.15424
150232,10039.963
150233,1728.0083
150234,836.95416
150235,3038.337
150236,723.75037
150237,1467.6475
150238,598.0104
150239,1131.3273
150240,7865.618
150241,1727.6635
150242,8275.707
150243,3091.0942
150244,337.83835
150245,2609.7812
150246,2116.9802
150247,2820.675
150248,1598.4604
150249,3466.1968
150250,764.3134
150251,881.8328
150252,16111.421
150253,2082.4197
150254,4125.501
150255,10700.481
150256,455.82758
150257,6767.5894
150258,8563.866
150259,1868.7213
150260,9376.029
150261,2171.2815
150262,720.1207
150263,4278.028
150264,906.70276
150265,1858.3502
150266,530.7035
150267,5546.3467
150268,1326.2925
150269,10598.893
150270,1107.7368
150271,3978.0999
150272,28207.088
150273,24437.773
150274,698.0131
150275,143.05199
150276,2153.0125
150277,12636.64
150278,40272.33
150279,8527.843
150280,3172.268
150281,931.5587
150282,739.5206
150283,24439.56
150284,3944.6902
150285,8981.354
150286,17236.734
150287,788.55304
150288,1679.2527
150289,355.53024
150290,5004.278
150291,22527.016
150292,9088.403
150293,2979.1965
150294,14868.247
150295,917.22424
150296,9667.926
150297,381.93427
150298,3581.691
150299,216.62726
150300,4239.111
150301,28758.121
150302,696.8216
150303,3566.4185
150304,866.7098
150305,2399.879
150306,4825.8945
150307,12500.747
150308,1386.8701
150309,1801.3369
150310,1017.8442
150311,14328.234
150312,8939.724
150313,7232.528
150314,499.34067
150315,2197.1309
150316,18071.24
150317,17158.46
150318,5950.661
150319,17115.36
150320,3655.74
150321,2954.396
150322,4176.889
150323,9700.168
150324,972.60693
150325,1347.0425
150326,528.8329
150327,364.50302
150328,1936.8224
150329,7464.3516
150330,10036.723
150331,283.5398
150332,50842.473
150333,2663.6748
150334,216.9938
150335,9847.514
150336,788.2941
150337,3755.9177
150338,13389.187
150339,2831.9302
150340,11286.767
150341,5158.151
150342,2445.412
150343,2772.7556
150344,3512.2107
150345,13857.213
150346,3657.893
150347,7629.448
150348,2504.3477
150349,1810.8811
150350,1850.6713
150351,19375.889
150352,12446.783
150353,824.6047
150354,2126.7454
150355,14155.341
150356,1889.7228
150357,787.00714
150358,14300.556
150359,5751.42
150360,3569.2673
150361,1588.1953
150362,2299.5798
150363,21101.473
150364,1005.7742
150365,12422.744
150366,6240.245
150367,28159.195
150368,1828.9081
150369,1464.1802
150370,798.01025
150371,10859.263
150372,2016.8986
150373,4888.6987
150374,3991.4277
150375,2412.1934
150376,851.98236
150377,7116.6436
150378,10997.67
150379,2848.6636
150380,3861.4158
150381,5598.228
150382,12200.172
150383,3267.6318
150384,3160.7236
150385,1524.3767
150386,5706.777
150387,6717.1826
150388,5820.5366
150389,886.04706
150390,194.43948
150391,1153.3616
150392,1322.0566
150393,2156.0886
150394,1704.5132
150395,2391.3079
150396,2297.0618
150397,6535.8696
150398,17385.53
150399,756.71484
150400,8864.881
150401,7264.072
150402,1202.1989
150403,1002.88477
150404,6601.0854
150405,6769.0454
150406,4718.6274
150407,1818.8596
150408,9642.699
150409,16848.977
150410,10470.243
150411,3664.3574
150412,3082.7927
150413,5061.016
150414,13837.876
150415,10079.208
150416,15254.002
150417,1785.593
150418,2137.5232
150419,1027.3964
150420,8963.47
150421,4811.654
150422,19879.86
150423,752.0777
150424,7765.727
150425,3738.6548
150426,7423.9253
150427,467.1793
150428,13392.595
150429,6279.495
150430,2744.4448
150431,1551.5004
150432,689.1987
150433,10147.975
150434,2992.3538
150435,44863.703
150436,623.41736
150437,705.59924
150438,1760.1626
150439,1197.8226
150440,1333.3196
150441,370.8182
150442,3297.018
150443,3252.5327
150444,12909.768
150445,18077.588
150446,10991.089
150447,166.33418
150448,13985.237
150449,23059.377
150450,5947.925
150451,1233.7731
150452,4490.9897
150453,12192.48
150454,7107.393
150455,6644.282
150456,17524.975
150457,1321.6123
150458,10274.487
150459,10266.246
150460,3530.001
150461,1532.5444
150462,8722.498
150463,3772.597
150464,6087.9077
150465,11185.493
150466,1912.8678
150467,12333.908
150468,5613.03
150469,4524.647
150470,1825.7919
150471,4179.1724
150472,11513.594
150473,3451.0188
150474,1244.5067
150475,737.0873
150476,853.20374
150477,5199.1763
150478,741.6027
150479,1173.2932
150480,5179.1147
150481,1484.308
150482,1213.491
150483,2473.764
150484,1989.9598
150485,1511.09
150486,880.0954
150487,1233.6401
150488,979.4423
150489,1139.641
150490,9240.972
150491,10272.065
150492,4261.7783
150493,4329.737
150494,16158.354
150495,8135.282
150496,2314.5447
150497,2871.2861
150498,62513.043
150499,10016.169
150500,3603.047
150501,10600.949
150502,7630.4727
150503,14984.624
150504,2352.2146
150505,4375.711
150506,2427.5867
150507,1890.3832
150508,1381.6046
150509,8690.324
150510,3566.472
150511,1905.38
150512,6777.1143
150513,1044.595
150514,742.58795
150515,1958.9178
150516,873.1295
150517,836.47235
150518,1866.1929
150519,3303.6008
150520,5596.5083
150521,8833.1045
150522,16426.363
150523,22136.416
150524,3052.8381
150525,13250.872
150526,745.44543
150527,1149.9817
150528,8101.3335
150529,3006.9246
150530,7965.5107
150531,6432.571
150532,7129.243
150533,1361.4917
150534,14180.957
150535,13056.146
150536,6355.613
150537,562.01624
150538,2100.0437
150539,12075.187
150540,13808.212
150541,8507.985
150542,1383.9257
150543,11430.521
150544,7230.79
150545,818.4362
150546,5350.0244
150547,1983.4927
150548,1969.2941
150549,812.4826
150550,3323.2166
150551,29808.725
150552,6452.162
150553,1843.675
150554,8572.886
150555,4530.3022
150556,21361.3
150557,5376.439
150558,2780.5896
150559,5786.068
150560,2281.6926
150561,2831.9282
150562,1030.1775
150563,8379.884
150564,15514.921
150565,1877.6504
150566,4037.2637
150567,1178.3016
150568,942.6831
150569,8489.4
150570,1510.5214
150571,14503.218
150572,2359.9998
150573,10345.75
150574,12175.49
150575,2204.5706
150576,1345.4492
150577,517.56024
150578,13854.189
150579,348.57126
150580,4316.1753
150581,26222.86
150582,4830.4214
150583,2223.7483
150584,12523.38
150585,594.55035
150586,12543.066
150587,3892.4866
150588,539.43884
150589,5370.5493
150590,12549.766
150591,11342.447
150592,1732.0007
150593,14404.185
150594,1760.3693
150595,23901.732
150596,1704.7522
150597,5545.3916
150598,5074.769
150599,692.54266
150600,8495.15
150601,1564.7773
150602,18909.99
150603,10287.295
150604,2220.963
150605,2067.2593
150606,4337.429
150607,4558.9395
150608,1434.7339
150609,1045.4395
150610,1494.8993
150611,1772.9807
150612,8179.157
150613,916.1801
150614,30534.459
150615,655.2429
150616,8947.567
150617,559.061
150618,1804.5242
150619,15167.69
150620,3319.65
150621,7300.6343
150622,9552.602
150623,9608.207
150624,377.53113
150625,5094.749
150626,3180.6047
150627,6810.28
150628,591.044
150629,1000.03503
150630,4800.579
150631,12902.089
150632,1669.9554
150633,5608.9785
150634,7180.7876
150635,2640.6511
150636,6095.612
150637,552.9636
150638,13953.611
150639,6577.5767
150640,934.23706
150641,20149.816
150642,9308.707
150643,5739.7803
150644,24086.342
150645,17742.715
150646,12041.521
150647,3025.4084
150648,4786.8306
150649,12509.2
150650,4163.595
150651,1338.2924
150652,27403.506
150653,1394.1157
150654,4590.753
150655,5434.9395
150656,1004.84674
150657,13213.912
150658,1454.6344
150659,8956.332
150660,1260.3184
150661,287.35703
150662,8221.62
150663,3024.1736
150664,10569.812
150665,1219.6104
150666,1415.2635
150667,5519.9326
150668,3986.23
150669,5173.785
150670,6037.0205
150671,4290.458
150672,2123.9146
150673,5081.218
150674,18100.639
150675,4312.386
150676,1706.6707
150677,904.7026
150678,2325.1738
150679,3831.8474
150680,2796.1978
150681,26050.652
150682,2352.548
150683,6755.779
150684,2105.185
150685,916.3282
150686,19038.76
150687,2837.5718
150688,1979.5438
150689,1197.7225
150690,846.97473
150691,13441.693
150692,1019.59094
150693,5470.855
150694,5048.4956
150695,7519.6387
150696,1356.5934
150697,2458.9736
150698,35648.23
150699,1165.7645
150700,23122.23
150701,950.51294
150702,8795.074
150703,13293.608
150704,5704.561
150705,1054.6584
150706,11196.554
150707,3239.9116
150708,1212.0477
150709,1750.2784
150710,10353.469
150711,4426.5156
150712,6585.9106
150713,7036.5327
150714,2324.8066
150715,19238.457
150716,294.57718
150717,44300.973
150718,9423.91
150719,5069.182
150720,5983.63
150721,3176.2297
150722,2628.162
150723,3535.316
150724,1472.0034
150725,981.8599
150726,1473.451
150727,10529.495
150728,31563.29
150729,2839.4507
150730,5840.621
150731,6642.9697
150732,13620.243
150733,3515.029
150734,3249.383
150735,5615.445
150736,2514.743
150737,24916.977
150738,15063.991
150739,1641.8202
150740,302.24356
150741,5332.6685
150742,337.83835
150743,635.5029
150744,1621.9991
150745,1074.7811
150746,2360.1936
150747,1034.7291
150748,10057.852
150749,1274.78
150750,1179.2902
150751,6070.9854
150752,77425.69
150753,10030.246
150754,1358.3042
150755,1396.6886
150756,10932.71
150757,23010.158
150758,65012.277
150759,365.37695
150760,1379.6587
150761,3463.2378
150762,631.71124
150763,12342.274
150764,10631.7
150765,2548.584
150766,2155.9153
150767,2569.6602
150768,3637.0078
150769,3163.8984
150770,853.88776
150771,1252.0577
150772,121.60263
150773,1663.155
150774,3199.9314
150775,2554.4346
150776,2242.0908
150777,14592.811
150778,3150.9453
150779,1749.0273
150780,15234.389
150781,4466.8
150782,31505.848
150783,794.52594
150784,4023.7068
150785,12151.65
150786,7452.467
150787,1133.7084
150788,20039.191
150789,2700.3892
150790,2777.8992
150791,7956.595
150792,838.23016
150793,2325.2466
150794,6537.6323
150795,3277.0627
150796,9365.655
150797,4003.084
150798,1859.9971
150799,7261.143
150800,2066.7756
150801,7621.652
150802,806.7511
150803,15193.363
150804,6754.13
150805,2484.6077
150806,12276.616
150807,5086.6743
150808,15774.257
150809,2182.4814
150810,228.32797
150811,869.7689
150812,1383.8816
150813,799.0458
150814,1804.467
150815,1442.2574
150816,1788.7463
150817,22459.973
150818,6734.2227
150819,839.4463
150820,9777.237
150821,8149.2266
150822,7357.568
150823,2171.0554
150824,1802.524
150825,3147.4434
150826,3121.9265
150827,12358.382
150828,9455.66
150829,5828.286
150830,2080.1055
150831,1404.5862
150832,9168.676
150833,4311.019
150834,8178.8325
150835,4364.697
150836,11639.03
150837,716.64044
150838,542.44385
150839,6579.204
150840,6237.19
150841,1549.5814
150842,860.1718
150843,3170.5188
150844,2444.926
150845,4953.0737
150846,7822.711
150847,1365.5576
150848,5784.0254
150849,1313.0411
150850,11629.334
150851,14882.936
150852,15466.609
150853,2659.7944
150854,2780.475
150855,2988.2534
150856,1763.5406
150857,1055.3324
150858,175.72194
150859,10731.094
150860,1428.6611
150861,1068.7708
150862,1295.1989
150863,2994.0044
150864,4131.795
150865,8055.507
150866,279.98175
150867,19375.281
150868,5699.77
150869,2780.3608
150870,1172.0372
150871,3327.9185
150872,1576.9424
150873,4016.8306
150874,471.02878
150875,2746.422
150876,1675.1786
150877,768.0148
150878,4025.5918
150879,10443.062
150880,784.61383
150881,225.94112
150882,22169.662
150883,1144.919
150884,25355.17
150885,14246.005
150886,379.38287
150887,7257.0596
150888,1073.0891
150889,1604.2365
150890,5343.821
150891,3698.4038
150892,1217.5713
150893,1457.9161
150894,7972.4863
150895,995.6412
150896,2840.933
150897,17528.445
150898,9389.851
150899,1734.3077
150900,5972.5864
150901,2389.2441
150902,519.8692
150903,36164.47
150904,1438.15
150905,2426.2954
150906,9151.359
150907,939.80865
150908,3137.4392
150909,854.26965
150910,917.3655
150911,7056.09
150912,5294.6875
150913,5083.4116
150914,3605.82
150915,4210.2495
150916,1932.2385
150917,9308.077
150918,3510.273
150919,926.51886
150920,2690.1543
150921,1726.3188
150922,3046.034
150923,1495.5759
150924,6131.641
150925,354.41116
150926,2396.1238
150927,3640.7158
150928,21940.38
150929,4029.3594
150930,13756.851
150931,8074.434
150932,411.0403
150933,8757.606
150934,1746.9248
150935,6334.437
150936,2234.8071
150937,547.10675
150938,1471.9261
150939,5422.8735
150940,7097.0547
150941,5348.4683
150942,3443.009
150943,1868.442
150944,10345.75
150945,3511.5708
150946,1548.2068
150947,4053.12
150948,4907.1704
150949,76837.63
150950,8579.965
150951,6247.4136
150952,2824.4697
150953,2042.4647
150954,7162.7197
150955,8447.57
150956,2778.8943
150957,10062.339
150958,1009.49115
150959,2228.3054
150960,10131.823
150961,1995.7778
150962,6941.0566
150963,1873.9836
150964,1485.6547
150965,1170.584
150966,15943.18
150967,4239.7744
150968,2323.7131
150969,907.34625
150970,1225.2467
150971,2205.8296
150972,5091.9297
150973,9688.515
150974,6910.6973
150975,10912.91
150976,569.72003
150977,14014.644
150978,179.07468
150979,301.04346
150980,2742.1787
150981,1500.9149
150982,6089.3916
150983,1713.5266
150984,3801.5374
150985,32425.559
150986,4381.1724
150987,2965.606
150988,2458.872
150989,11720.681
150990,3037.8313
150991,5483.7456
150992,1126.883
150993,807.8111
150994,1733.3212
150995,4455.9277
150996,915.9455
150997,5283.3867
150998,3253.559
150999,9919.707
151000,1056.5223
151001,34.892456
151002,2553.0645
151003,135.94025
151004,5830.2036
151005,878.44617
151006,8668.703
151007,1889.1934
151008,12219.131
151009,1129.8317
151010,336.54938
151011,4484.4854
151012,430.9564
151013,11624.027
151014,16569.902
151015,1529.3049
151016,2401.1047
151017,1671.757
151018,2721.471
151019,4435.4507
151020,1797.0088
151021,1033.9559
151022,723.95435
151023,4662.8027
151024,15569.88
151025,2505.5542
151026,5199.3975
151027,7463.702
151028,2012.5328
151029,4890.6694
151030,7136.5547
151031,700.40076
151032,922.23206
151033,13641.179
151034,3139.88
151035,1780.7119
151036,1022.8991
151037,650.07
151038,10795.345
151039,702.37787
151040,16518.146
151041,1367.6299
151042,457.8806
151043,128.02336
151044,3469.0369
151045,318.3327
151046,9961.533
151047,1186.8905
151048,5569.552
151049,483.5736
151050,2456.5896
151051,20526.354
151052,2042.012
151053,3151.0747
151054,3576.7131
151055,598.13385
151056,419.85663
151057,6138.599
151058,1661.8959
151059,14191.768
151060,5442.953
151061,1747.3508
151062,4038.0278
151063,7525.4443
151064,8515.885
151065,929.0984
151066,17146.348
151067,8296.464
151068,7962.301
151069,563.7947
151070,3585.2583
151071,11360.2705
151072,1853.617
151073,1950.8749
151074,1198.6241
151075,308.1906
151076,934.9191
151077,1412.9951
151078,8190.729
151079,2191.587
151080,3629.3706
151081,1411.2152
151082,2498.5022
151083,12023.34
151084,755.4887
151085,1619.4357
151086,4156.3984
151087,33468.22
151088,963.9898
151089,1675.6981
151090,5337.4043
151091,143.05199
151092,1239.4224
151093,9253.233
151094,17120.098
151095,5358.6343
151096,1948.4917
151097,5816.409
151098,846.38416
151099,3108.9468
151100,3519.9612
151101,1494.2051
151102,22637.229
151103,15589.035
151104,1610.6741
151105,768.58746
151106,1016.3048
151107,19765.607
151108,1498.0256
151109,1761.9219
151110,2232.5007
151111,170.51604
151112,623.5659
151113,5670.505
151114,392.00336
151115,6651.7427
151116,4140.441
151117,10822.283
151118,1332.4282
151119,24008.3
151120,15389.764
151121,4881.5815
151122,2514.0706
151123,2010.1082
151124,7460.832
151125,2505.376
151126,10379.683
151127,6360.588
151128,8342.562
151129,288.36975
151130,10206.776
151131,6126.7583
151132,3976.681
151133,2170.0686
151134,8904.236
151135,12358.166
151136,3418.2732
151137,1698.2357
151138,21955.969
151139,7550.6636
151140,5597.8325
151141,1980.2136
151142,5569.8237
151143,1869.3801
151144,1391.5673
151145,11281.137
151146,6576.149
151147,4854.2754
151148,852.50684
151149,1669.579
151150,3534.5881
151151,2665.2761
151152,2465.1177
151153,470.9115
151154,1950.2238
151155,1135.3331
151156,11061.077
151157,10952.769
151158,2359.193
151159,555.2065
151160,368.7128
151161,7618.39
151162,750.9514
151163,2405.594
151164,289.90265
151165,1559.266
151166,5252.5728
151167,7421.9087
151168,5602.873
151169,16624.459
151170,4761.4707
151171,10834.44
151172,940.6786
151173,1569.247
151174,2420.659
151175,764.3359
151176,6400.626
151177,3620.8325
151178,823.0272
151179,4761.295
151180,10444.017
151181,6347.3643
151182,842.3788
151183,3626.0876
151184,7889.9336
151185,12422.191
151186,1181.151
151187,2866.8948
151188,23229.578
151189,13606.673
151190,1726.4908
151191,1323.7089
151192,3518.9775
151193,1089.7266
151194,1786.3586
151195,1153.131
151196,5007.9077
151197,2820.7617
151198,562.3327
151199,6758.253
151200,7788.5273
151201,1303.8395
151202,719.58905
151203,2165.122
151204,8142.013
151205,33248.71
151206,11276.272
151207,10655.374
151208,10229.611
151209,1049.952
151210,937.29425
151211,14626.511
151212,9388.385
151213,11927.409
151214,10004.702
151215,7478.2114
151216,8490.477
151217,11294.217
151218,324.60092
151219,7007.415
151220,959.7799
151221,2596.5442
151222,1131.9961
151223,24053.361
151224,18128.445
151225,1198.3568
151226,1122.5951
151227,10006.379
151228,3748.702
151229,414.39755
151230,6641.0796
151231,2129.906
151232,12510.419
151233,4512.2495
151234,5942.4956
151235,6427.7764
151236,2110.839
151237,7667.5005
151238,1733.124
151239,2071.1575
151240,14810.376
151241,9255.147
151242,16412.979
151243,11840.526
151244,4408.996
151245,18007.984
151246,2855.1333
151247,8243.874
151248,472.03595
151249,4788.0063
151250,4260.207
151251,1043.9502
151252,1720.9948
151253,3290.5051
151254,422.8967
151255,3073.8083
151256,3089.5752
151257,4930.527
151258,8278.638
151259,9834.197
151260,9296.447
151261,7210.2
151262,36790.258
151263,5081.9
151264,6287.358
151265,871.5257
151266,2368.2393
151267,685.01013
151268,2560.4116
151269,1228.8662
151270,1250.4058
151271,1288.2812
151272,5091.6167
151273,167.7817
151274,9658.647
151275,11802.643
151276,5157.7812
151277,7608.315
151278,6138.5933
151279,727.50916
151280,260.54263
151281,2425.9954
151282,5729.349
151283,895.6762
151284,911.5771
151285,4994.7617
151286,6939.6855
151287,2049.7795
151288,6600.0464
151289,6778.7554
151290,6290.8584
151291,781.5993
151292,14844.956
151293,1633.5338
151294,8063.0396
151295,1077.3215
151296,3213.095
151297,4041.2368
151298,1206.7261
151299,4613.144
151300,14579.693
151301,669.6485
151302,7920.82
151303,763.73865
151304,591.6956
151305,2642.4304
151306,7778.1313
151307,3735.034
151308,3435.0762
151309,3689.6272
151310,1192.0619
151311,283.78558
151312,3057.6033
151313,697.178
151314,853.1077
151315,1285.5845
151316,8463.365
151317,18719.24
151318,6150.0977
151319,7842.9463
151320,1592.7555
151321,20222.963
151322,26707.256
151323,1569.1691
151324,9853.512
151325,810.1165
151326,1632.763
151327,1850.7107
151328,440.4659
151329,451.71143
151330,2805.2073
151331,4507.969
151332,1602.0393
151333,26204.406
151334,4186.858
151335,13464.575
151336,9367.666
151337,2967.067
151338,9203.589
151339,4785.7783
151340,8696.405
151341,3959.8276
151342,1620.541
151343,14334.337
151344,1638.99
151345,3227.5059
151346,12856.49
151347,3673.0798
151348,2884.5322
151349,1504.1489
151350,3043.351
151351,2161.9421
151352,1689.7117
151353,2810.898
151354,2696.8784
151355,1372.6658
151356,19220.387
151357,1323.6199
151358,4904.581
151359,12423.119
151360,15581.488
151361,4089.5537
151362,15198.35
151363,2186.2292
151364,924.9314
151365,5011.538
151366,1270.2953
151367,22781.7
151368,3216.1157
151369,7564.898
151370,1477.3925
151371,2416.422
151372,2269.4539
151373,1796.9503
151374,9608.806
151375,9452.197
151376,1916.0873
151377,7228.22
151378,4313.7563
151379,7606.3784
151380,17901.213
151381,3813.1484
151382,8788.373
151383,21075.51
151384,2441.5593
151385,2920.761
151386,857.6172
151387,5797.724
151388,8556.589
151389,3797.4697
151390,8457.268
151391,642.6328
151392,703.2819
151393,3493.736
151394,5867.758
151395,471.0056
151396,9735.683
151397,5033.6313
151398,7703.83
151399,8423.991
151400,2737.9575
151401,1524.4664
151402,1331.8385
151403,3695.8066
151404,4376.4956
151405,25638.314
151406,2489.45
151407,8023.3965
151408,8864.51
151409,860.75433
151410,7361.722
151411,1780.8914
151412,2717.6223
151413,5972.5864
151414,7276.63
151415,2125.873
151416,176.78923
151417,8238.405
151418,927.4247
151419,5034.7666
151420,1269.8179
151421,1406.9889
151422,6479.4165
151423,2238.3618
151424,740.5234
151425,9533.305
151426,1737.0686
151427,14673.107
151428,9645.825
151429,1838.9012
151430,7470.66
151431,704.6602
151432,5923.0107
151433,3934.5203
151434,1124.8502
151435,2125.701
151436,2411.7202
151437,1582.8762
151438,641.7112
151439,1339.497
151440,1476.3691
151441,3327.6758
151442,2345.0703
151443,1916.036
151444,2474.6497
151445,1842.3694
151446,2361.43
151447,5724.127
151448,5319.1494
151449,3801.926
151450,16922.488
151451,1690.9202
151452,1508.8889
151453,321.72156
151454,194.89146
151455,31013.072
151456,3841.314
151457,8213.903
151458,639.4689
151459,1093.9971
151460,5639.8916
151461,4665.274
151462,1363.1517
151463,1819.7565
151464,6486.066
151465,7426.727
151466,2454.4604
151467,278.1001
151468,2103.482
151469,11237.572
151470,2223.8389
151471,4637.074
151472,6095.846
151473,7735.2085
151474,23560.482
151475,10912.989
151476,1511.9364
151477,6089.571
151478,9242.4
151479,905.03064
151480,459.72772
151481,194.85353
151482,1708.7677
151483,22583.078
151484,1803.8564
151485,964.4002
151486,7436.348
151487,994.94183
151488,1865.6752
151489,3097.59
151490,12777.958
151491,3144.409
151492,715.1998
151493,4696.196
151494,72572.25
151495,3598.817
151496,2315.326
151497,18151.18
151498,13211.053
151499,589.818
151500,24180.035
151501,2977.518
151502,27650.66
151503,139.58627
151504,3807.741
151505,1672.0189
151506,4124.8174
151507,3702.3538
151508,1251.3469
151509,5970.7515
151510,6431.7515
151511,165.49846
151512,11608.744
151513,1348.2468
151514,2151.889
151515,10929.574
151516,1681.9937
151517,7573.0435
151518,1665.9431
151519,1426.1538
151520,197.15501
151521,2029.0973
151522,2058.6216
151523,8328.828
151524,510.93845
151525,14272.873
151526,5932.758
151527,8545.454
151528,2174.6042
151529,207.53859
151530,9062.129
151531,370.71475
151532,1461.0547
151533,4853.829
151534,10254.836
151535,1844.1716
151536,1343.0049
151537,4237.569
151538,3648.7368
151539,12429.908
151540,9547.938
151541,5212.638
151542,1534.4462
151543,3252.105
151544,3066.752
151545,1550.3151
151546,2442.9248
151547,965.6779
151548,3193.5466
151549,2174.3123
151550,1509.3982
151551,7470.5015
151552,8268.241
151553,1169.0836
151554,7508.6123
151555,1650.9001
151556,6836.558
151557,6466.479
151558,8923.515
151559,1570.5068
151560,9318.684
151561,6883.117
151562,2594.6257
151563,6661.155
151564,27249.656
151565,1918.6144
151566,457.9815
151567,1603.6531
151568,4578.9595
151569,12159.036
151570,6523.254
151571,13423.948
151572,6129.8374
151573,3200.3647
151574,1229.608
151575,1670.1035
151576,5023.062
151577,1808.459
151578,5877.0303
151579,941.15015
151580,1535.4368
151581,3542.9946
151582,1366.7223
151583,677.5744
151584,11399.612
151585,1496.0619
151586,4374.4126
151587,32116.914
151588,10592.376
151589,241.36143
151590,1716.802
151591,16177.597
151592,2117.4075
151593,464.25412
151594,3700.764
151595,17259.738
151596,825.1699
151597,2671.399
151598,1837.633
151599,13605.282
151600,22087.957
151601,2922.7126
151602,4849.8037
151603,2455.6821
151604,8006.6074
151605,2256.5334
151606,1933.4634
151607,886.3445
151608,13061.462
151609,568.8145
151610,771.3202
151611,29533.373
151612,4732.9565
151613,10442.231
151614,2887.0466
151615,5620.9736
151616,1030.9225
151617,363.54987
151618,3888.484
151619,2836.6267
151620,1302.3398
151621,5419.1675
151622,1252.896
151623,7492.1484
151624,29036.947
151625,656.96875
151626,1107.226
151627,2857.254
151628,3769.8447
151629,3304.333
151630,3486.0574
151631,3666.3062
151632,14655.865
151633,3556.0405
151634,2064.1055
151635,13922.193
151636,8869.305
151637,329.22516
151638,10920.171
151639,1000.68976
151640,20097.857
151641,11870.327
151642,1601.8235
151643,10759.847
151644,6561.2544
151645,6820.941
151646,2127.9324
151647,5011.233
151648,6698.2046
151649,3984.304
151650,6876.2285
151651,2590.1755
151652,3204.7708
151653,1208.8085
151654,5705.5566
151655,19938.34
151656,1531.8179
151657,7979.822
151658,1577.4904
151659,4346.272
