SaleID,price
150776,2127.7786
150777,15471.837
150778,2171.6082
150779,1571.7332
150780,14921.833
150781,4817.1284
150782,32867.137
150783,724.6034
150784,2598.7944
150785,11391.007
150786,7746.388
150787,1196.9752
150788,21058.727
150789,3094.3726
150790,2405.0818
150791,8039.2476
150792,1033.6115
150793,2820.8367
150794,6438.223
150795,3110.8726
150796,10304.085
150797,3702.2617
150798,1885.7273
150799,7528.3374
150800,2104.2253
150801,7617.14
150802,855.74664
150803,15621.186
150804,6786.0425
150805,3082.3706
150806,12778.953
150807,5268.9883
150808,15171.092
150809,2303.0977
150810,296.50226
150811,969.17084
150812,1367.0939
150813,968.01025
150814,991.412
150815,1133.9021
150816,1763.481
150817,23392.947
150818,7061.753
150819,657.73047
150820,9156.85
150821,7469.6973
150822,7562.462
150823,1808.3704
150824,2153.1194
150825,3442.8267
150826,2689.2134
150827,12864.174
150828,12670.136
150829,5935.0215
150830,1792.9895
150831,1346.8561
150832,8898.79
150833,4445.5947
150834,8230.862
150835,4275.9536
150836,12203.355
150837,732.22784
150838,563.44635
150839,5907.46
150840,6739.29
150841,1700.4912
150842,1025.8046
150843,3062.4988
150844,2454.5786
150845,4567.496
150846,7825.359
150847,1335.2139
150848,5693.1367
150849,1376.7465
150850,10863.1875
150851,14667.756
150852,15372.757
150853,2639.1086
150854,2597.0645
150855,2881.8926
150856,1856.1215
150857,1155.4031
150858,72.774284
150859,9856.318
150860,1448.9917
150861,1162.3745
150862,952.93335
150863,3024.76
150864,3413.3965
150865,7617.6265
150866,328.00275
150867,19724.463
150868,5562.9614
150869,2500.0535
150870,1217.5493
150871,3624.2456
150872,1640.4268
150873,4669.8203
150874,580.11835
150875,2988.9434
150876,1829.5717
150877,718.7652
150878,4074.231
150879,10673.73
150880,863.1103
150881,149.62428
150882,24619.076
150883,1189.1633
150884,28681.23
150885,13617.458
150886,276.63177
150887,7151.266
150888,999.02545
150889,1615.9901
150890,3855.4275
150891,3775.3293
150892,1175.0079
150893,1522.1683
150894,8636.67
150895,906.0422
150896,2674.7183
150897,17779.658
150898,8712.521
150899,1926.9753
150900,6544.1216
150901,4167.5264
150902,496.04733
150903,31495.21
150904,1357.3124
150905,2203.017
150906,9047.389
150907,874.50714
150908,2825.5317
150909,863.61487
150910,860.9077
150911,7449.17
150912,5428.0127
150913,5596.4814
150914,3858.3052
150915,4484.586
150916,1985.2631
150917,9134.06
150918,3442.4116
150919,923.2335
150920,2473.0806
150921,1373.8159
150922,2741.877
150923,1727.3391
150924,5566.8726
150925,329.44064
150926,2416.427
150927,3837.6729
150928,20732.45
150929,3969.429
150930,14614.074
150931,7682.2383
150932,534.2142
150933,8998.681
150934,1822.1013
150935,6241.4746
150936,1267.0005
150937,584.62177
150938,1563.6115
150939,4903.2104
150940,9089.468
150941,4299.5415
150942,3467.8499
150943,2051.3403
150944,13151.601
150945,3569.8064
150946,1615.8411
150947,4350.217
150948,4530.3276
150949,79822.19
150950,9372.039
150951,6394.531
150952,2573.1028
150953,2069.3496
150954,6086.1997
150955,8270.877
150956,3261.8
150957,10480.132
150958,978.87714
150959,2272.0195
150960,11001.174
150961,1984.2914
150962,7228.3345
150963,1852.137
150964,1219.0535
150965,1032.1224
150966,16078.171
150967,3872.0447
150968,1676.5067
150969,969.6486
150970,1289.4963
150971,2385.0916
150972,3837.055
150973,10232.375
150974,8148.152
150975,10590.439
150976,318.64978
150977,14068.028
150978,175.98419
150979,332.81
150980,2691.1665
150981,1538.7545
150982,5951.6743
150983,1770.5181
150984,3533.7231
150985,32366.783
150986,4405.4478
150987,2946.314
150988,1513.4216
150989,11621.525
150990,3092.818
150991,5508.525
150992,1092.26
150993,888.8689
150994,2218.6606
150995,4385.6777
150996,926.1137
150997,5108.8525
150998,3652.6553
150999,10460.849
151000,816.10016
151001,180.35422
151002,2368.4968
151003,138.98677
151004,5723.8022
151005,876.8146
151006,6276.412
151007,1634.0608
151008,17050.68
151009,1155.1725
151010,307.11395
151011,4305.46
151012,460.48703
151013,11654.141
151014,16242.195
151015,1617.7351
151016,2210.687
151017,1850.8583
151018,2521.8862
151019,4272.652
151020,1812.7681
151021,710.7275
151022,720.328
151023,4947.3823
151024,16651.365
151025,2587.409
151026,5808.1426
151027,6581.2197
151028,1882.7709
151029,5523.6255
151030,8378.218
151031,574.4399
151032,896.8503
151033,14411.204
151034,3504.6436
151035,1820.3528
151036,1013.37665
151037,619.0003
151038,10278.089
151039,577.47296
151040,15330.081
151041,1614.8651
151042,325.66342
151043,89.47101
151044,3121.85
151045,325.10272
151046,10266.038
151047,997.08826
151048,5888.274
151049,520.21655
151050,2390.4094
151051,24919.176
151052,2170.2825
151053,3622.6824
151054,3870.015
151055,571.2502
151056,489.76486
151057,6592.5
151058,1733.3643
151059,14671.742
151060,4204.575
151061,1787.8346
151062,3062.3694
151063,7485.2773
151064,5615.4062
151065,597.6769
151066,16523.996
151067,8202.3125
151068,8077.977
151069,630.8496
151070,3500.4963
151071,10436.836
151072,1882.0737
151073,1497.0801
151074,710.80597
151075,310.2116
151076,1066.279
151077,1507.9592
151078,8290.381
151079,2535.9922
151080,4255.9175
151081,1529.5177
151082,1646.3894
151083,11789.684
151084,785.2697
151085,1527.8949
151086,3907.895
151087,34747.977
151088,795.2082
151089,1695.2064
151090,5849.028
151091,82.64598
151092,948.70593
151093,9189.709
151094,17824.82
151095,4779.6543
151096,2014.5515
151097,5839.438
151098,707.3511
151099,3003.4253
151100,3145.5498
151101,1496.566
151102,23378.156
151103,16201.196
151104,1559.825
151105,774.07574
151106,945.13947
151107,20256.766
151108,1719.4146
151109,1596.5093
151110,2427.7234
151111,198.13828
151112,491.07907
151113,5799.881
151114,397.02292
151115,8359.126
151116,4236.076
151117,11407.205
151118,1304.3696
151119,24949.713
151120,15549.065
151121,5332.2773
151122,2448.2131
151123,1560.6885
151124,9843.09
151125,2615.5623
151126,10615.153
151127,7280.279
151128,8075.3433
151129,136.97296
151130,9546.478
151131,6276.7617
151132,3948.486
151133,2265.991
151134,8914.487
151135,12749.439
151136,3524.6443
151137,1886.3312
151138,22545.047
151139,7225.6123
151140,6338.669
151141,1755.4518
151142,5613.299
151143,1909.7505
151144,1443.4617
151145,11033.012
151146,6707.882
151147,5644.0073
151148,795.95
151149,1572.294
151150,3421.8372
151151,2202.78
151152,2834.1702
151153,418.59125
151154,1700.5386
151155,1256.5798
151156,11587.768
151157,10877.0
151158,2177.838
151159,516.65015
151160,301.28278
151161,7495.5244
151162,627.20245
151163,1766.0203
151164,300.7157
151165,1470.8097
151166,4686.668
151167,6878.693
151168,4787.2817
151169,17238.748
151170,5076.2085
151171,10637.92
151172,1136.703
151173,1609.7643
151174,2646.6306
151175,859.7252
151176,6846.431
151177,1540.3293
151178,851.6725
151179,5320.0537
151180,12173.33
151181,6570.2725
151182,906.66077
151183,3958.4612
151184,9015.368
151185,12125.249
151186,1234.5636
151187,2532.1685
151188,24686.094
151189,14132.382
151190,1912.482
151191,927.9149
151192,3346.0813
151193,1036.9232
151194,1396.6455
151195,1278.1469
151196,5349.5215
151197,2104.4358
151198,621.59424
151199,6681.914
151200,6920.3203
151201,1500.1875
151202,623.71655
151203,2108.6484
151204,8494.206
151205,32928.742
151206,11471.455
151207,10271.51
151208,10367.777
151209,1021.15753
151210,979.63513
151211,14826.726
151212,9800.927
151213,11265.634
151214,10369.395
151215,8370.351
151216,9986.797
151217,10718.109
151218,363.19666
151219,7825.249
151220,1033.5619
151221,2490.522
151222,1139.3116
151223,25234.988
151224,17319.104
151225,1059.7848
151226,1189.7734
151227,9481.94
151228,3398.7195
151229,391.85086
151230,5922.6416
151231,2390.6838
151232,11875.284
151233,4433.9976
151234,5745.887
151235,6543.35
151236,2196.5493
151237,7878.8716
151238,1936.9404
151239,2053.5742
151240,14172.866
151241,9089.147
151242,17029.504
151243,11033.771
151244,3728.0918
151245,17436.947
151246,2780.2249
151247,8853.458
151248,437.64664
151249,5396.2676
151250,2897.6162
151251,1115.5885
151252,2080.43
151253,3136.5186
151254,330.3773
151255,3046.373
151256,3542.675
151257,4419.423
151258,9051.863
151259,9099.3
151260,9488.263
151261,7314.4653
151262,36504.8
151263,5178.274
151264,6142.984
151265,855.8908
151266,2124.0845
151267,650.7762
151268,2534.362
151269,1105.8623
151270,1371.1104
151271,1098.659
151272,2952.6619
151273,176.35855
151274,9366.689
151275,11781.053
151276,4554.9644
151277,7886.429
151278,6493.691
151279,679.605
151280,189.71628
151281,2522.9253
151282,5801.304
151283,923.12775
151284,1094.4464
151285,5414.8276
151286,6768.4077
151287,2094.5168
151288,6395.264
151289,6687.2524
151290,6027.063
151291,748.1771
151292,14731.68
151293,1508.1885
151294,9089.152
151295,948.536
151296,3548.2388
151297,4405.7417
151298,1201.6521
151299,3578.4062
151300,18057.48
151301,493.08218
151302,7918.1055
151303,753.7998
151304,665.6667
151305,2111.672
151306,8319.996
151307,3657.6274
151308,3594.833
151309,3484.9927
151310,1221.3481
151311,294.84772
151312,3085.0571
151313,757.50793
151314,942.1196
151315,1089.014
151316,8528.125
151317,17684.662
151318,6099.398
151319,7988.7437
151320,1748.4067
151321,20066.639
151322,27696.348
151323,1717.4445
151324,10636.905
151325,861.37213
151326,1651.9307
151327,2388.634
151328,409.13327
151329,327.4139
151330,3050.0024
151331,3975.1255
151332,1502.3052
151333,25013.96
151334,3870.8623
151335,13115.239
151336,10286.687
151337,3454.7917
151338,9614.282
151339,4638.2144
151340,9100.41
151341,3650.982
151342,1429.7609
151343,14279.261
151344,1630.353
151345,3532.1921
151346,13608.685
151347,3886.116
151348,3111.2454
151349,1496.8071
151350,1892.2831
151351,1797.808
151352,1525.9163
151353,1608.4857
151354,2892.6978
151355,1190.0408
151356,17896.955
151357,1405.5574
151358,4510.825
151359,13946.011
151360,16823.248
151361,4045.3848
151362,13306.686
151363,2291.846
151364,1042.3435
151365,4640.5977
151366,1188.3702
151367,17348.662
151368,2570.6975
151369,8028.6523
151370,1635.1923
151371,2249.9766
151372,2132.7046
151373,1275.902
151374,9643.686
151375,9357.548
151376,1650.9948
151377,7163.719
151378,4336.478
151379,6924.035
151380,16741.621
151381,4713.231
151382,10306.667
151383,20719.166
151384,3172.0574
151385,2379.46
151386,894.1841
151387,4191.898
151388,9088.526
151389,4221.537
151390,8367.945
151391,590.9601
151392,729.23236
151393,3138.5999
151394,6399.4565
151395,528.6485
151396,8440.282
151397,5600.1357
151398,7583.4434
151399,6778.9727
151400,2867.2615
151401,1623.3367
151402,1346.3792
151403,3605.315
151404,4504.6367
151405,27167.021
151406,2859.7864
151407,8175.716
151408,8925.942
151409,714.6556
151410,7508.592
151411,2008.2678
151412,2424.8342
151413,6544.216
151414,7090.3413
151415,1171.9143
151416,191.6404
151417,8110.573
151418,760.94714
151419,5650.1553
151420,1216.0347
151421,1456.5139
151422,6249.396
151423,2311.7017
151424,465.56482
151425,9576.013
151426,1608.5691
151427,13766.604
151428,10681.732
151429,1717.89
151430,8666.046
151431,659.1946
151432,5978.871
151433,4378.5137
151434,1135.9891
151435,1189.8934
151436,2442.503
151437,1451.8099
151438,660.7976
151439,1271.7179
151440,1476.664
151441,3714.154
151442,2339.2537
151443,2286.4587
151444,2685.5098
151445,2094.5515
151446,1369.9348
151447,5311.6826
151448,4917.4175
151449,2319.2473
151450,15615.202
151451,1572.3259
151452,1423.8564
151453,211.90508
151454,191.09128
151455,30661.3
151456,4022.4177
151457,8306.953
151458,604.0043
151459,1186.989
151460,5291.0684
151461,4987.821
151462,1122.6853
151463,1791.2472
151464,6202.0215
151465,7948.5513
151466,2392.13
151467,251.00992
151468,2597.4246
151469,10659.486
151470,984.2429
151471,4591.981
151472,5820.6245
151473,8076.9785
151474,21899.877
151475,10795.291
151476,2230.614
151477,6074.032
151478,9916.518
151479,985.1309
151480,524.4999
151481,162.02487
151482,1699.0483
151483,25071.658
151484,1771.9149
151485,967.6306
151486,7447.279
151487,996.08887
151488,2109.6199
151489,2951.007
151490,12437.36
151491,3011.7083
151492,819.138
151493,4899.843
151494,76958.81
151495,3689.6055
151496,2399.371
151497,19893.396
151498,13506.834
151499,619.49054
151500,23933.812
151501,2909.9138
151502,29159.174
151503,153.45546
151504,2932.7285
151505,1517.5093
151506,4155.8774
151507,3744.8428
151508,1105.9607
151509,6936.426
151510,6206.0815
151511,165.38333
151512,11711.772
151513,1392.1875
151514,662.2018
151515,14780.245
151516,1744.172
151517,7887.8335
151518,1392.5338
151519,1538.4292
151520,239.444
151521,1899.9519
151522,1812.645
151523,8754.143
151524,496.6425
151525,13212.486
151526,5738.9033
151527,10327.462
151528,2288.0715
151529,177.51553
151530,8144.5996
151531,358.65952
151532,1332.8065
151533,5075.2974
151534,8467.055
151535,2012.3575
151536,1420.704
151537,4261.2
151538,4182.6084
151539,13641.678
151540,9862.391
151541,5478.0483
151542,1509.6886
151543,3493.073
151544,3220.5544
151545,1600.2954
151546,2175.7703
151547,1086.2544
151548,3477.135
151549,2164.8235
151550,1210.1881
151551,7643.2466
151552,8890.323
151553,1264.0978
151554,7710.5435
151555,1824.9391
151556,6470.289
151557,6356.9653
151558,9534.94
151559,1477.6901
151560,8893.821
151561,6750.3486
151562,2670.1187
151563,6674.9805
151564,27615.506
151565,2290.4067
151566,511.32407
151567,1680.5754
151568,4844.2305
151569,12645.076
151570,7102.1587
151571,13085.503
151572,6545.4053
151573,3125.531
151574,1195.8835
151575,1695.476
151576,4966.5845
151577,1644.3629
151578,6020.517
151579,949.1599
151580,1432.775
151581,3837.4993
151582,1317.7181
151583,80.77868
151584,10503.043
151585,1541.1814
151586,4743.0566
151587,34447.54
151588,10178.591
151589,213.31136
151590,2214.778
151591,16434.076
151592,1524.7161
151593,394.91147
151594,3549.2341
151595,16830.611
151596,663.4538
151597,2874.2275
151598,2172.4883
151599,13714.779
151600,21528.273
151601,2568.8298
151602,4438.8296
151603,2445.0728
151604,7712.0894
151605,2594.01
151606,1932.8743
151607,970.87195
151608,12850.014
151609,605.4386
151610,901.43567
151611,28142.014
151612,4951.1523
151613,9751.048
151614,3290.6812
151615,5080.185
151616,1037.857
151617,294.04068
151618,3941.3066
151619,2856.362
151620,1301.5966
151621,4669.253
151622,1094.6561
151623,6382.3857
151624,29168.709
151625,698.4393
151626,1061.2179
151627,3164.0925
151628,3908.2144
151629,2986.036
151630,3746.9407
151631,3797.697
151632,14777.407
151633,3242.347
151634,1999.81
151635,15234.655
151636,9037.632
151637,199.90776
151638,10457.529
151639,953.2901
151640,19508.236
151641,10580.324
151642,967.70807
151643,9722.135
151644,6272.819
151645,7470.327
151646,1307.6674
151647,4486.7188
151648,7416.519
151649,3908.7263
151650,6754.2314
151651,2675.7104
151652,2959.4988
151653,742.1932
151654,5666.745
151655,19871.414
151656,1512.5239
151657,8495.109
151658,955.9023
151659,4356.666
151660,6702.3384
151661,20960.967
